Date,Open,High,Low,Close
07/19/2016,"2,163.79","2,164.63","2,159.01","2,163.78"
07/20/2016,"2,166.10","2,175.63","2,164.89","2,173.02"
07/21/2016,"2,172.91","2,174.56","2,159.75","2,165.17"
07/22/2016,"2,166.47","2,175.11","2,163.24","2,175.03"
07/25/2016,"2,173.71","2,173.71","2,161.95","2,168.48"
07/26/2016,"2,168.97","2,173.54","2,160.18","2,169.18"
07/27/2016,"2,169.81","2,174.98","2,159.07","2,166.58"
07/28/2016,"2,166.05","2,172.85","2,159.74","2,170.06"
07/29/2016,"2,168.83","2,177.09","2,163.49","2,173.60"
08/01/2016,"2,173.15","2,178.29","2,166.21","2,170.84"
08/02/2016,"2,169.94","2,170.20","2,147.58","2,157.03"
08/03/2016,"2,156.81","2,163.79","2,152.56","2,163.79"
08/04/2016,"2,163.51","2,168.19","2,159.07","2,164.25"
08/05/2016,"2,168.79","2,182.87","2,168.79","2,182.87"
08/08/2016,"2,183.76","2,185.44","2,177.85","2,180.89"
08/09/2016,"2,182.24","2,187.66","2,178.61","2,181.74"
08/10/2016,"2,182.81","2,183.41","2,172.00","2,175.49"
08/11/2016,"2,177.97","2,188.45","2,177.97","2,185.79"
08/12/2016,"2,183.74","2,186.28","2,179.42","2,184.05"
08/15/2016,"2,186.08","2,193.81","2,186.08","2,190.15"
08/16/2016,"2,186.24","2,186.24","2,178.14","2,178.15"
08/17/2016,"2,177.84","2,183.08","2,168.50","2,182.22"
08/18/2016,"2,181.90","2,187.03","2,180.46","2,187.02"
08/19/2016,"2,184.24","2,185.00","2,175.13","2,183.87"
08/22/2016,"2,181.58","2,185.15","2,175.96","2,182.64"
08/23/2016,"2,187.81","2,193.42","2,186.80","2,186.90"
08/24/2016,"2,185.09","2,186.66","2,171.25","2,175.44"
08/25/2016,"2,173.29","2,179.00","2,169.74","2,172.47"
08/26/2016,"2,175.10","2,187.94","2,160.39","2,169.04"
08/29/2016,"2,170.19","2,183.48","2,170.19","2,180.38"
08/30/2016,"2,179.45","2,182.27","2,170.41","2,176.12"
08/31/2016,"2,173.56","2,173.79","2,161.35","2,170.95"
09/01/2016,"2,171.33","2,173.56","2,157.09","2,170.86"
09/02/2016,"2,177.49","2,184.87","2,173.59","2,179.98"
09/06/2016,"2,181.61","2,186.57","2,175.10","2,186.48"
09/07/2016,"2,185.17","2,187.87","2,179.07","2,186.16"
09/08/2016,"2,182.76","2,184.94","2,177.49","2,181.30"
09/09/2016,"2,169.08","2,169.08","2,127.81","2,127.81"
09/12/2016,"2,120.86","2,163.30","2,119.12","2,159.04"
09/13/2016,"2,150.47","2,150.47","2,120.27","2,127.02"
09/14/2016,"2,127.86","2,141.33","2,119.90","2,125.77"
09/15/2016,"2,125.36","2,151.31","2,122.36","2,147.26"
09/16/2016,"2,146.48","2,146.48","2,131.20","2,139.16"
09/19/2016,"2,143.99","2,153.61","2,135.91","2,139.12"
09/20/2016,"2,145.94","2,150.80","2,139.17","2,139.76"
09/21/2016,"2,144.58","2,165.11","2,139.57","2,163.12"
09/22/2016,"2,170.94","2,179.99","2,170.94","2,177.18"
09/23/2016,"2,173.29","2,173.75","2,163.97","2,164.69"
09/26/2016,"2,158.54","2,158.54","2,145.04","2,146.10"
09/27/2016,"2,146.04","2,161.13","2,141.55","2,159.93"
09/28/2016,"2,161.85","2,172.40","2,151.79","2,171.37"
09/29/2016,"2,168.90","2,172.67","2,145.20","2,151.13"
09/30/2016,"2,156.51","2,175.30","2,156.51","2,168.27"
10/03/2016,"2,164.33","2,164.41","2,154.77","2,161.20"
10/04/2016,"2,163.37","2,165.46","2,144.01","2,150.49"
10/05/2016,"2,155.15","2,163.95","2,155.15","2,159.73"
10/06/2016,"2,158.22","2,162.93","2,150.28","2,160.77"
10/07/2016,"2,164.19","2,165.86","2,144.85","2,153.74"
10/10/2016,"2,160.39","2,169.60","2,160.39","2,163.66"
10/11/2016,"2,161.35","2,161.56","2,128.84","2,136.73"
10/12/2016,"2,137.67","2,145.36","2,132.77","2,139.18"
10/13/2016,"2,130.26","2,138.19","2,114.74","2,132.55"
10/14/2016,"2,139.68","2,149.19","2,132.98","2,132.98"
10/17/2016,"2,132.95","2,135.61","2,124.43","2,126.50"
10/18/2016,"2,138.31","2,144.38","2,135.49","2,139.60"
10/19/2016,"2,140.81","2,148.44","2,138.15","2,144.29"
10/20/2016,"2,142.51","2,147.18","2,133.44","2,141.34"
10/21/2016,"2,139.43","2,142.63","2,130.09","2,141.16"
10/24/2016,"2,148.50","2,154.79","2,146.91","2,151.33"
10/25/2016,"2,149.72","2,151.44","2,141.93","2,143.16"
10/26/2016,"2,136.97","2,145.73","2,131.59","2,139.43"
10/27/2016,"2,144.06","2,147.13","2,132.52","2,133.04"
10/28/2016,"2,132.23","2,140.72","2,119.36","2,126.41"
10/31/2016,"2,129.78","2,133.25","2,125.53","2,126.15"
11/01/2016,"2,128.68","2,131.45","2,097.85","2,111.72"
11/02/2016,"2,109.43","2,111.76","2,094.00","2,097.94"
11/03/2016,"2,098.80","2,102.56","2,085.23","2,088.66"
11/04/2016,"2,083.79","2,099.07","2,083.79","2,085.18"
11/07/2016,"2,100.59","2,132.00","2,100.59","2,131.52"
11/08/2016,"2,129.92","2,146.87","2,123.56","2,139.56"
11/09/2016,"2,131.56","2,170.10","2,125.35","2,163.26"
11/10/2016,"2,167.49","2,182.30","2,151.17","2,167.48"
11/11/2016,"2,162.71","2,165.92","2,152.49","2,164.45"
11/14/2016,"2,165.64","2,171.36","2,156.08","2,164.20"
11/15/2016,"2,168.29","2,180.84","2,166.38","2,180.39"
11/16/2016,"2,177.53","2,179.22","2,172.20","2,176.94"
11/17/2016,"2,178.61","2,188.06","2,176.65","2,187.12"
11/18/2016,"2,186.85","2,189.89","2,180.38","2,181.90"
11/21/2016,"2,186.43","2,198.70","2,186.43","2,198.18"
11/22/2016,"2,201.56","2,204.80","2,194.51","2,202.94"
11/23/2016,"2,198.55","2,204.72","2,194.51","2,204.72"
11/25/2016,"2,206.27","2,213.35","2,206.27","2,213.35"
11/28/2016,"2,210.21","2,211.14","2,200.36","2,201.72"
11/29/2016,"2,200.76","2,210.46","2,198.15","2,204.66"
11/30/2016,"2,204.97","2,214.10","2,198.81","2,198.81"
12/01/2016,"2,200.17","2,202.60","2,187.44","2,191.08"
12/02/2016,"2,191.12","2,197.95","2,188.37","2,191.95"
12/05/2016,"2,200.65","2,209.42","2,199.97","2,204.71"
12/06/2016,"2,207.26","2,212.78","2,202.21","2,212.23"
12/07/2016,"2,210.72","2,241.63","2,208.93","2,241.35"
12/08/2016,"2,241.13","2,251.69","2,237.57","2,246.19"
12/09/2016,"2,249.73","2,259.80","2,249.23","2,259.53"
12/12/2016,"2,258.83","2,264.03","2,252.37","2,256.96"
12/13/2016,"2,263.32","2,277.53","2,263.32","2,271.72"
12/14/2016,"2,268.35","2,276.20","2,248.44","2,253.28"
12/15/2016,"2,253.77","2,272.12","2,253.77","2,262.03"
12/16/2016,"2,266.81","2,268.05","2,254.24","2,258.07"
12/19/2016,"2,259.24","2,267.47","2,258.21","2,262.53"
12/20/2016,"2,266.50","2,272.56","2,266.14","2,270.76"
12/21/2016,"2,270.54","2,271.23","2,265.15","2,265.18"
12/22/2016,"2,262.93","2,263.18","2,256.08","2,260.96"
12/23/2016,"2,260.25","2,263.79","2,258.84","2,263.79"
12/27/2016,"2,266.23","2,273.82","2,266.15","2,268.88"
12/28/2016,"2,270.23","2,271.31","2,249.11","2,249.92"
12/29/2016,"2,249.50","2,254.51","2,244.56","2,249.26"
12/30/2016,"2,251.61","2,253.58","2,233.62","2,238.83"
01/03/2017,"2,251.57","2,263.88","2,245.13","2,257.83"
01/04/2017,"2,261.60","2,272.82","2,261.60","2,270.75"
01/05/2017,"2,268.18","2,271.50","2,260.45","2,269.00"
01/06/2017,"2,271.14","2,282.10","2,264.06","2,276.98"
01/09/2017,"2,273.59","2,275.49","2,268.90","2,268.90"
01/10/2017,"2,269.72","2,279.27","2,265.27","2,268.90"
01/11/2017,"2,268.60","2,275.32","2,260.83","2,275.32"
01/12/2017,"2,271.14","2,271.78","2,254.25","2,270.44"
01/13/2017,"2,272.74","2,278.68","2,271.51","2,274.64"
01/17/2017,"2,269.14","2,272.08","2,262.81","2,267.89"
01/18/2017,"2,269.14","2,272.01","2,263.35","2,271.89"
01/19/2017,"2,271.90","2,274.33","2,258.41","2,263.69"
01/20/2017,"2,269.96","2,276.96","2,265.01","2,271.31"
01/23/2017,"2,267.78","2,271.78","2,257.02","2,265.20"
01/24/2017,"2,267.88","2,284.63","2,266.68","2,280.07"
01/25/2017,"2,288.88","2,299.55","2,288.88","2,298.37"
01/26/2017,"2,298.63","2,300.99","2,294.08","2,296.68"
01/27/2017,"2,299.02","2,299.02","2,291.62","2,294.69"
01/30/2017,"2,286.01","2,286.01","2,268.04","2,280.90"
01/31/2017,"2,274.02","2,279.09","2,267.21","2,278.87"
02/01/2017,"2,285.59","2,289.14","2,272.44","2,279.55"
02/02/2017,"2,276.69","2,283.97","2,271.65","2,280.85"
02/03/2017,"2,288.54","2,298.31","2,287.88","2,297.42"
02/06/2017,"2,294.28","2,296.18","2,288.57","2,292.56"
02/07/2017,"2,295.87","2,299.40","2,290.16","2,293.08"
02/08/2017,"2,289.55","2,295.91","2,285.38","2,294.67"
02/09/2017,"2,296.70","2,311.08","2,296.61","2,307.87"
02/10/2017,"2,312.27","2,319.23","2,311.10","2,316.10"
02/13/2017,"2,321.72","2,331.58","2,321.42","2,328.25"
02/14/2017,"2,326.12","2,337.58","2,322.17","2,337.58"
02/15/2017,"2,335.58","2,351.30","2,334.81","2,349.25"
02/16/2017,"2,349.64","2,351.31","2,338.87","2,347.22"
02/17/2017,"2,343.01","2,351.16","2,339.58","2,351.16"
02/21/2017,"2,354.91","2,366.71","2,354.91","2,365.38"
02/22/2017,"2,361.11","2,365.13","2,358.34","2,362.82"
02/23/2017,"2,367.50","2,368.26","2,355.09","2,363.81"
02/24/2017,"2,355.73","2,367.34","2,352.87","2,367.34"
02/27/2017,"2,365.23","2,371.54","2,361.87","2,369.75"
02/28/2017,"2,366.08","2,367.79","2,358.96","2,363.64"
03/01/2017,"2,380.13","2,400.98","2,380.13","2,395.96"
03/02/2017,"2,394.75","2,394.75","2,380.17","2,381.92"
03/03/2017,"2,380.92","2,383.89","2,375.39","2,383.12"
03/06/2017,"2,375.23","2,378.80","2,367.98","2,375.31"
03/07/2017,"2,370.74","2,375.12","2,365.51","2,368.39"
03/08/2017,"2,369.81","2,373.09","2,361.01","2,362.98"
03/09/2017,"2,363.49","2,369.08","2,354.54","2,364.87"
03/10/2017,"2,372.52","2,376.86","2,363.04","2,372.60"
03/13/2017,"2,371.56","2,374.42","2,368.52","2,373.47"
03/14/2017,"2,368.55","2,368.55","2,358.18","2,365.45"
03/15/2017,"2,370.34","2,390.01","2,368.94","2,385.26"
03/16/2017,"2,387.71","2,388.10","2,377.18","2,381.38"
03/17/2017,"2,383.71","2,385.71","2,377.64","2,378.25"
03/20/2017,"2,378.24","2,379.55","2,369.66","2,373.47"
03/21/2017,"2,379.32","2,381.93","2,341.90","2,344.02"
03/22/2017,"2,343.00","2,351.81","2,336.45","2,348.45"
03/23/2017,"2,345.97","2,358.92","2,342.13","2,345.96"
03/24/2017,"2,350.42","2,356.22","2,335.74","2,343.98"
03/27/2017,"2,329.11","2,344.90","2,322.25","2,341.59"
03/28/2017,"2,339.79","2,363.78","2,337.63","2,358.57"
03/29/2017,"2,356.54","2,363.36","2,352.94","2,361.13"
03/30/2017,"2,361.31","2,370.42","2,358.58","2,368.06"
03/31/2017,"2,364.82","2,370.35","2,362.60","2,362.72"
04/03/2017,"2,362.34","2,365.87","2,344.73","2,358.84"
04/04/2017,"2,354.76","2,360.53","2,350.72","2,360.16"
04/05/2017,"2,366.59","2,378.36","2,350.52","2,352.95"
04/06/2017,"2,353.79","2,364.16","2,348.90","2,357.49"
04/07/2017,"2,356.59","2,363.76","2,350.74","2,355.54"
04/10/2017,"2,357.16","2,366.37","2,351.50","2,357.16"
04/11/2017,"2,353.92","2,355.22","2,337.25","2,353.78"
04/12/2017,"2,352.15","2,352.72","2,341.18","2,344.93"
04/13/2017,"2,341.98","2,348.26","2,328.95","2,328.95"
04/17/2017,"2,332.62","2,349.14","2,332.51","2,349.01"
04/18/2017,"2,342.53","2,348.35","2,334.54","2,342.19"
04/19/2017,"2,346.79","2,352.63","2,335.05","2,338.17"
04/20/2017,"2,342.69","2,361.37","2,340.91","2,355.84"
04/21/2017,"2,354.74","2,356.18","2,344.51","2,348.69"
04/24/2017,"2,370.33","2,376.98","2,369.19","2,374.15"
04/25/2017,"2,381.51","2,392.48","2,381.15","2,388.61"
04/26/2017,"2,388.98","2,398.16","2,386.76","2,387.45"
04/27/2017,"2,389.70","2,392.10","2,382.68","2,388.77"
04/28/2017,"2,393.68","2,393.68","2,382.36","2,384.20"
05/01/2017,"2,388.50","2,394.49","2,384.83","2,388.33"
05/02/2017,"2,391.05","2,392.93","2,385.82","2,391.17"
05/03/2017,"2,386.50","2,389.82","2,379.75","2,388.13"
05/04/2017,"2,389.79","2,391.43","2,380.35","2,389.52"
05/05/2017,"2,392.37","2,399.29","2,389.38","2,399.29"
05/08/2017,"2,399.94","2,401.36","2,393.92","2,399.38"
05/09/2017,"2,401.58","2,403.87","2,392.44","2,396.92"
05/10/2017,"2,396.79","2,399.74","2,392.79","2,399.63"
05/11/2017,"2,394.84","2,395.72","2,381.74","2,394.44"
05/12/2017,"2,392.44","2,392.44","2,387.19","2,390.90"
05/15/2017,"2,393.98","2,404.05","2,393.94","2,402.32"
05/16/2017,"2,404.55","2,405.77","2,396.05","2,400.67"
05/17/2017,"2,382.95","2,384.87","2,356.21","2,357.03"
05/18/2017,"2,354.69","2,375.74","2,352.72","2,365.72"
05/19/2017,"2,371.37","2,389.06","2,370.43","2,381.73"
05/22/2017,"2,387.21","2,395.46","2,386.92","2,394.02"
05/23/2017,"2,397.04","2,400.85","2,393.88","2,398.42"
05/24/2017,"2,401.41","2,405.58","2,397.99","2,404.39"
05/25/2017,"2,409.54","2,418.71","2,408.01","2,415.07"
05/26/2017,"2,414.50","2,416.68","2,412.20","2,415.82"
05/30/2017,"2,411.67","2,415.26","2,409.43","2,412.91"
05/31/2017,"2,415.63","2,415.99","2,403.59","2,411.80"
06/01/2017,"2,415.65","2,430.06","2,413.54","2,430.06"
06/02/2017,"2,431.28","2,440.23","2,427.71","2,439.07"
06/05/2017,"2,437.83","2,439.55","2,434.32","2,436.10"
06/06/2017,"2,431.92","2,436.21","2,428.12","2,429.33"
06/07/2017,"2,432.03","2,435.28","2,424.75","2,433.14"
06/08/2017,"2,434.27","2,439.27","2,427.94","2,433.79"
06/09/2017,"2,436.39","2,446.20","2,415.70","2,431.77"
06/12/2017,"2,425.88","2,430.38","2,419.97","2,429.39"
06/13/2017,"2,434.15","2,441.49","2,431.28","2,440.35"
06/14/2017,"2,443.75","2,443.75","2,428.34","2,437.92"
06/15/2017,"2,424.14","2,433.95","2,418.53","2,432.46"
06/16/2017,"2,431.24","2,433.15","2,422.88","2,433.15"
06/19/2017,"2,442.55","2,453.82","2,441.79","2,453.46"
06/20/2017,"2,450.66","2,450.66","2,436.60","2,437.03"
06/21/2017,"2,439.31","2,442.23","2,430.74","2,435.61"
06/22/2017,"2,437.40","2,441.62","2,433.27","2,434.50"
06/23/2017,"2,434.65","2,441.40","2,431.11","2,438.30"
06/26/2017,"2,443.32","2,450.42","2,437.03","2,439.07"
06/27/2017,"2,436.34","2,440.15","2,419.38","2,419.38"
06/28/2017,"2,428.70","2,442.97","2,428.02","2,440.69"
06/29/2017,"2,442.38","2,442.73","2,405.70","2,419.70"
06/30/2017,"2,429.20","2,432.71","2,421.65","2,423.41"
07/03/2017,"2,431.39","2,439.17","2,428.69","2,429.01"
07/05/2017,"2,430.78","2,434.90","2,422.05","2,432.54"
07/06/2017,"2,423.44","2,424.28","2,407.70","2,409.75"
07/07/2017,"2,413.52","2,426.92","2,413.52","2,425.18"
07/10/2017,"2,424.51","2,432.00","2,422.27","2,427.43"
07/11/2017,"2,427.35","2,429.30","2,412.79","2,425.53"
07/12/2017,"2,435.75","2,445.76","2,435.75","2,443.25"
07/13/2017,"2,444.99","2,449.32","2,441.69","2,447.83"
07/14/2017,"2,449.16","2,463.54","2,446.69","2,459.27"
07/17/2017,"2,459.50","2,462.82","2,457.16","2,459.14"
07/18/2017,"2,455.88","2,460.92","2,450.34","2,460.61"
07/19/2017,"2,463.85","2,473.83","2,463.85","2,473.83"
07/20/2017,"2,475.56","2,477.62","2,468.43","2,473.45"
07/21/2017,"2,467.40","2,472.54","2,465.06","2,472.54"
07/24/2017,"2,472.04","2,473.10","2,466.32","2,469.91"
07/25/2017,"2,477.88","2,481.24","2,474.91","2,477.13"
07/26/2017,"2,479.97","2,481.69","2,474.94","2,477.83"
07/27/2017,"2,482.76","2,484.04","2,459.93","2,475.42"
07/28/2017,"2,469.12","2,473.53","2,464.66","2,472.10"
07/31/2017,"2,475.94","2,477.96","2,468.53","2,470.30"
08/01/2017,"2,477.10","2,478.51","2,471.14","2,476.35"
08/02/2017,"2,480.38","2,480.38","2,466.48","2,477.57"
08/03/2017,"2,476.03","2,476.03","2,468.85","2,472.16"
08/04/2017,"2,476.88","2,480.00","2,472.08","2,476.83"
08/07/2017,"2,477.14","2,480.95","2,475.88","2,480.91"
08/08/2017,"2,478.35","2,490.87","2,470.32","2,474.92"
08/09/2017,"2,465.35","2,474.41","2,462.08","2,474.02"
08/10/2017,"2,465.38","2,465.38","2,437.75","2,438.21"
08/11/2017,"2,441.04","2,448.09","2,437.85","2,441.32"
08/14/2017,"2,454.96","2,468.22","2,454.96","2,465.84"
08/15/2017,"2,468.66","2,468.90","2,461.61","2,464.61"
08/16/2017,"2,468.63","2,474.93","2,463.86","2,468.11"
08/17/2017,"2,462.95","2,465.02","2,430.01","2,430.01"
08/18/2017,"2,427.64","2,440.27","2,420.69","2,425.55"
08/21/2017,"2,425.50","2,430.58","2,417.35","2,428.37"
08/22/2017,"2,433.75","2,454.77","2,433.67","2,452.51"
08/23/2017,"2,444.88","2,448.91","2,441.42","2,444.04"
08/24/2017,"2,447.91","2,450.39","2,436.19","2,438.97"
08/25/2017,"2,444.72","2,453.96","2,442.22","2,443.05"
08/28/2017,"2,447.35","2,449.12","2,439.03","2,444.24"
08/29/2017,"2,431.94","2,449.19","2,428.20","2,446.30"
08/30/2017,"2,446.06","2,460.31","2,443.77","2,457.59"
08/31/2017,"2,462.65","2,475.01","2,462.65","2,471.65"
09/01/2017,"2,474.42","2,480.38","2,473.85","2,476.55"
09/05/2017,"2,470.35","2,471.97","2,446.55","2,457.85"
09/06/2017,"2,463.83","2,469.64","2,459.20","2,465.54"
09/07/2017,"2,468.06","2,468.62","2,460.29","2,465.10"
09/08/2017,"2,462.25","2,467.11","2,459.40","2,461.43"
09/11/2017,"2,474.52","2,488.95","2,474.52","2,488.11"
09/12/2017,"2,491.94","2,496.77","2,490.37","2,496.48"
09/13/2017,"2,493.89","2,498.37","2,492.14","2,498.37"
09/14/2017,"2,494.56","2,498.43","2,491.35","2,495.62"
09/15/2017,"2,495.67","2,500.23","2,493.16","2,500.23"
09/18/2017,"2,502.51","2,508.32","2,499.92","2,503.87"
09/19/2017,"2,506.29","2,507.84","2,503.19","2,506.65"
09/20/2017,"2,506.84","2,508.85","2,496.67","2,508.24"
09/21/2017,"2,507.16","2,507.16","2,499.00","2,500.60"
09/22/2017,"2,497.26","2,503.47","2,496.54","2,502.22"
09/25/2017,"2,499.39","2,502.54","2,488.03","2,496.66"
09/26/2017,"2,501.04","2,503.51","2,495.12","2,496.84"
09/27/2017,"2,503.30","2,511.75","2,495.91","2,507.04"
09/28/2017,"2,503.41","2,510.81","2,502.93","2,510.06"
09/29/2017,"2,509.96","2,519.44","2,507.99","2,519.36"
10/02/2017,"2,521.20","2,529.23","2,520.40","2,529.12"
10/03/2017,"2,530.34","2,535.13","2,528.85","2,534.58"
10/04/2017,"2,533.48","2,540.53","2,531.80","2,537.74"
10/05/2017,"2,540.86","2,552.51","2,540.02","2,552.07"
10/06/2017,"2,547.44","2,549.41","2,543.79","2,549.33"
10/09/2017,"2,551.39","2,551.82","2,541.60","2,544.73"
10/10/2017,"2,549.99","2,555.23","2,544.86","2,550.64"
10/11/2017,"2,550.62","2,555.24","2,547.95","2,555.24"
10/12/2017,"2,552.88","2,555.33","2,548.31","2,550.93"
10/13/2017,"2,555.66","2,557.65","2,552.09","2,553.17"
10/16/2017,"2,555.57","2,559.47","2,552.64","2,557.64"
10/17/2017,"2,557.17","2,559.71","2,554.69","2,559.36"
10/18/2017,"2,562.87","2,564.11","2,559.67","2,561.26"
10/19/2017,"2,553.39","2,562.36","2,547.92","2,562.10"
10/20/2017,"2,567.56","2,575.44","2,567.56","2,575.21"
10/23/2017,"2,578.08","2,578.29","2,564.33","2,564.98"
10/24/2017,"2,568.66","2,572.18","2,565.58","2,569.13"
10/25/2017,"2,566.52","2,567.40","2,544.00","2,557.15"
10/26/2017,"2,560.08","2,567.07","2,559.80","2,560.40"
10/27/2017,"2,570.26","2,582.98","2,565.94","2,581.07"
10/30/2017,"2,577.75","2,580.03","2,568.25","2,572.83"
10/31/2017,"2,575.99","2,578.29","2,572.15","2,575.26"
11/01/2017,"2,583.21","2,588.40","2,574.92","2,579.36"
11/02/2017,"2,579.46","2,581.11","2,566.17","2,579.85"
11/03/2017,"2,581.93","2,588.42","2,576.77","2,587.84"
11/06/2017,"2,587.47","2,593.38","2,585.66","2,591.13"
11/07/2017,"2,592.11","2,597.02","2,584.35","2,590.64"
11/08/2017,"2,588.71","2,595.47","2,585.02","2,594.38"
11/09/2017,"2,584.00","2,586.50","2,566.33","2,584.62"
11/10/2017,"2,580.18","2,583.81","2,575.57","2,582.30"
11/13/2017,"2,576.53","2,587.66","2,574.48","2,584.84"
11/14/2017,"2,577.75","2,579.66","2,566.56","2,578.87"
11/15/2017,"2,569.45","2,572.84","2,557.45","2,564.62"
11/16/2017,"2,572.95","2,590.09","2,572.95","2,585.64"
11/17/2017,"2,582.94","2,583.96","2,577.62","2,578.85"
11/20/2017,"2,579.49","2,584.64","2,578.24","2,582.14"
11/21/2017,"2,589.17","2,601.19","2,589.17","2,599.03"
11/22/2017,"2,600.31","2,600.94","2,595.23","2,597.08"
11/24/2017,"2,600.42","2,604.21","2,600.42","2,602.42"
11/27/2017,"2,602.66","2,606.41","2,598.87","2,601.42"
11/28/2017,"2,605.94","2,627.69","2,605.44","2,627.04"
11/29/2017,"2,627.82","2,634.89","2,620.32","2,626.07"
11/30/2017,"2,633.93","2,657.74","2,633.93","2,647.58"
12/01/2017,"2,645.10","2,650.62","2,605.52","2,642.22"
12/04/2017,"2,657.19","2,665.19","2,639.03","2,639.44"
12/05/2017,"2,639.78","2,648.72","2,627.73","2,629.57"
12/06/2017,"2,626.24","2,634.41","2,624.75","2,629.27"
12/07/2017,"2,628.38","2,640.99","2,626.53","2,636.98"
12/08/2017,"2,646.21","2,651.65","2,644.10","2,651.50"
12/11/2017,"2,652.19","2,660.33","2,651.47","2,659.99"
12/12/2017,"2,661.73","2,669.72","2,659.78","2,664.11"
12/13/2017,"2,667.59","2,671.88","2,662.85","2,662.85"
12/14/2017,"2,665.87","2,668.09","2,652.01","2,652.01"
12/15/2017,"2,660.63","2,679.63","2,659.14","2,675.81"
12/18/2017,"2,685.92","2,694.97","2,685.92","2,690.16"
12/19/2017,"2,692.71","2,694.44","2,680.74","2,681.47"
12/20/2017,"2,688.18","2,691.01","2,676.11","2,679.25"
12/21/2017,"2,683.02","2,692.64","2,682.40","2,684.57"
12/22/2017,"2,684.22","2,685.35","2,678.13","2,683.34"
12/26/2017,"2,679.09","2,682.74","2,677.96","2,680.50"
12/27/2017,"2,682.10","2,685.64","2,678.91","2,682.62"
12/28/2017,"2,686.10","2,687.66","2,682.69","2,687.54"
12/29/2017,"2,689.15","2,692.12","2,673.61","2,673.61"
01/02/2018,"2,683.73","2,695.89","2,682.36","2,695.81"
01/03/2018,"2,697.85","2,714.37","2,697.77","2,713.06"
01/04/2018,"2,719.31","2,729.29","2,719.07","2,723.99"
01/05/2018,"2,731.33","2,743.45","2,727.92","2,743.15"
01/08/2018,"2,742.67","2,748.51","2,737.60","2,747.71"
01/09/2018,"2,751.15","2,759.14","2,747.86","2,751.29"
01/10/2018,"2,745.55","2,750.80","2,736.06","2,748.23"
01/11/2018,"2,752.97","2,767.56","2,752.78","2,767.56"
01/12/2018,"2,770.18","2,787.85","2,769.64","2,786.24"
01/16/2018,"2,798.96","2,807.54","2,768.64","2,776.42"
01/17/2018,"2,784.99","2,807.04","2,778.38","2,802.56"
01/18/2018,"2,802.40","2,805.83","2,792.56","2,798.03"
01/19/2018,"2,802.60","2,810.33","2,798.08","2,810.30"
01/22/2018,"2,809.16","2,833.03","2,808.12","2,832.97"
01/23/2018,"2,835.05","2,842.24","2,830.59","2,839.13"
01/24/2018,"2,845.42","2,852.97","2,824.81","2,837.54"
01/25/2018,"2,846.24","2,848.56","2,830.94","2,839.25"
01/26/2018,"2,847.48","2,872.87","2,846.18","2,872.87"
01/29/2018,"2,867.23","2,870.62","2,851.48","2,853.53"
01/30/2018,"2,832.74","2,837.75","2,818.27","2,822.43"
01/31/2018,"2,832.41","2,839.26","2,813.04","2,823.81"
02/01/2018,"2,816.45","2,835.96","2,812.70","2,821.98"
02/02/2018,"2,808.92","2,808.92","2,759.97","2,762.13"
02/05/2018,"2,741.06","2,763.39","2,638.17","2,648.94"
02/06/2018,"2,614.78","2,701.04","2,593.07","2,695.14"
02/07/2018,"2,690.95","2,727.67","2,681.33","2,681.66"
02/08/2018,"2,685.01","2,685.27","2,580.56","2,581.00"
02/09/2018,"2,601.78","2,638.67","2,532.69","2,619.55"
02/12/2018,"2,636.75","2,672.61","2,622.45","2,656.00"
02/13/2018,"2,646.27","2,668.84","2,637.08","2,662.94"
02/14/2018,"2,651.21","2,702.10","2,648.87","2,698.63"
02/15/2018,"2,713.46","2,731.51","2,689.82","2,731.20"
02/16/2018,"2,727.14","2,754.42","2,725.11","2,732.22"
02/20/2018,"2,726.01","2,737.60","2,706.76","2,716.26"
02/21/2018,"2,720.53","2,747.75","2,701.29","2,701.33"
02/22/2018,"2,710.42","2,731.26","2,697.77","2,703.96"
02/23/2018,"2,715.80","2,747.76","2,713.74","2,747.30"
02/26/2018,"2,757.37","2,780.64","2,753.78","2,779.60"
02/27/2018,"2,780.45","2,789.15","2,744.22","2,744.28"
02/28/2018,"2,753.78","2,761.52","2,713.54","2,713.83"
03/01/2018,"2,715.22","2,730.89","2,659.65","2,677.67"
03/02/2018,"2,658.89","2,696.25","2,647.32","2,691.25"
03/05/2018,"2,681.06","2,728.09","2,675.75","2,720.94"
03/06/2018,"2,730.18","2,732.08","2,711.26","2,728.12"
03/07/2018,"2,710.18","2,730.60","2,701.74","2,726.80"
03/08/2018,"2,732.75","2,740.45","2,722.65","2,738.97"
03/09/2018,"2,752.91","2,786.57","2,751.54","2,786.57"
03/12/2018,"2,790.54","2,796.98","2,779.26","2,783.02"
03/13/2018,"2,792.31","2,801.90","2,758.68","2,765.31"
03/14/2018,"2,774.06","2,777.11","2,744.38","2,749.48"
03/15/2018,"2,754.27","2,763.03","2,741.47","2,747.33"
03/16/2018,"2,750.57","2,761.85","2,749.97","2,752.01"
03/19/2018,"2,741.38","2,741.38","2,694.59","2,712.92"
03/20/2018,"2,715.05","2,724.22","2,710.05","2,716.94"
03/21/2018,"2,714.99","2,739.14","2,709.79","2,711.93"
03/22/2018,"2,691.36","2,695.68","2,641.59","2,643.69"
